Time,residuals
0.0,-0.024350952132309922
1.0,-0.06870355435732467
2.0,0.3289057059576444
3.0,-0.06552629746572936
4.0,-0.09403106953233809
5.0,-0.12140020118447374
6.0,0.012084311041226453
7.0,0.28445852150204537
8.0,0.6513178208815944
9.0,-0.08674377629382535
10.0,0.007938876054891408
11.0,0.013920177066037903
12.0,-0.10081629126477176
13.0,-0.051619156181350406
14.0,0.01117162594324328
15.0,0.035949488541915875
16.0,0.21978786088583258
17.0,-0.05329459246033125
18.0,-0.08065815020810904
19.0,-0.11574785420932795
20.0,-0.08714156535027925
21.0,0.1209522752479282
22.0,0.09047624548748442
23.0,0.23178795286167603
24.0,0.08333774050714968
25.0,-0.007661998477002441
26.0,0.06684357424740078
27.0,0.15212836250549916
28.0,-0.12113364448801346
29.0,-0.10457433169885133
30.0,-0.1036653474126944
31.0,-0.028144170733695684
32.0,0.12222286857118062
33.0,-0.019675083334446813
34.0,0.25967242254632583
35.0,0.344442775396277
36.0,0.10408093966680274
37.0,-0.12813651544922908
38.0,-0.11464345211415453
39.0,-0.131334753689338
40.0,-0.09754724755266236
41.0,-0.12487546969441045
42.0,-0.11144586438128261
43.0,-0.06766591092160062
44.0,0.010071475854713852
45.0,0.09180130847790907
46.0,-0.13536475693439076
47.0,-0.09975425360047213
48.0,-0.06916041659240171
49.0,0.05300703518918978
50.0,-0.12893711526537885
51.0,0.09128150816174954
52.0,0.03571209996602351
53.0,-0.1383545519864563
54.0,0.6059596498094426
55.0,-0.12963639365291546
56.0,-0.12818099387715823
57.0,0.054005932001065876
58.0,-0.11691786440825702
59.0,-0.08764199039337331
60.0,-0.12418614437660774
61.0,-0.0813512714163814
62.0,-0.06082995656374646
63.0,-0.12100305017401716
64.0,-0.07357418879099378
65.0,0.3211571965222316
66.0,0.36723315397780465
67.0,0.01858978354539803
68.0,0.29590480683324755
69.0,-0.11858580308491282
70.0,-0.13845964353879825
71.0,0.06752271561722917
72.0,0.01309514162341291
73.0,-0.026047593258571006
74.0,-0.14436935929891231
75.0,0.3794807456416075
76.0,-0.040885561740989396
77.0,-0.10244281068139807
78.0,-0.11282822656974298
79.0,0.009142656818652534
80.0,0.3587191895287994
81.0,0.6390626437420975
82.0,-0.09384302883002862
83.0,-0.029105512444231207
84.0,-0.10918408596849138
85.0,-0.11414935262361464
86.0,0.14830769333933586
87.0,-0.0958979877528836
88.0,-0.0050837409354463625
89.0,0.07657515358752276
90.0,0.35496177312437394
91.0,-0.091524425508547
92.0,0.05146898412568557
93.0,-0.08930940496081338
94.0,0.010476278020121854
95.0,-0.10202991780705287
96.0,0.17740774466056503
97.0,0.266735185757451
98.0,0.2702171656501502
99.0,-0.13834107894158654
100.0,-0.049496679149828304
101.0,0.24282647289041764
102.0,0.05893572642182687
103.0,0.3418262287167579
104.0,0.23489926527317068
105.0,-0.13875218564518874
106.0,-0.14336861923500885
107.0,0.20690470689965473
108.0,0.0020941133219541386
109.0,0.17071773301462462
110.0,-0.14564567546954715
111.0,-0.005836571551239761
112.0,0.028681845703222464
113.0,-0.03724949169029537
114.0,-0.06362701005115892
115.0,-0.0053183014229019054
116.0,-0.06528203221779702
117.0,-0.15700761139935734
118.0,-0.1394415184542842
119.0,0.021322147010134074
120.0,0.032631883787706206
121.0,0.2551669939541113
122.0,0.24530907106043465
123.0,0.3213297915684297
124.0,0.01984968387710484
125.0,0.03125045632856305
126.0,0.23612837658977126
127.0,-0.14755675144921257
128.0,-0.010212615373608513
129.0,0.11642277629530101
130.0,0.31693808082099556
131.0,-0.0008612149136271174
132.0,0.13486685409246651
133.0,0.3439053362477947
134.0,-0.15925916066703724
135.0,-0.07803960187743733
136.0,-0.020069203691813253
137.0,-0.08772816610162618
138.0,-0.13331372525339313
139.0,-0.1445154787577044
140.0,0.2532994668159017
141.0,0.23577915451000864
142.0,0.2557370777338977
143.0,-0.16475543736896275
144.0,0.23210780505671041
145.0,0.1326298952513415
146.0,-0.02293054960629151
147.0,-0.10230633706592035
148.0,-0.05992696073158593
149.0,-0.15608550617168326
150.0,0.00880069202841588
151.0,-0.10111229463149268
152.0,0.005361099670877556
153.0,0.03757656900663342
154.0,0.02584602476419756
155.0,0.13025069885816565
156.0,-0.08002070378627721
157.0,-0.040212311539890105
158.0,-0.07215218781392835
159.0,-0.16065390496385323
160.0,0.01242986485671116
161.0,-0.11662276620121592
162.0,-0.0350848655941621
163.0,0.0041706170080589855
164.0,0.13019797539513184
165.0,0.2553144079555919
166.0,-0.16204554334145127
167.0,-0.11419660550176153
168.0,-0.055059799796016856
169.0,0.523080700851292
170.0,-0.08640324811830005
171.0,0.10345625096655664
172.0,-0.05622751614033997
173.0,-0.0838191722033966
174.0,0.6911478733981762
175.0,0.6806227666958788
176.0,-0.16232767042496166
177.0,0.145638561465403
178.0,-0.13929000884641202
179.0,0.11879582522074078
180.0,0.3798356410792731
181.0,0.019457615998763556
182.0,-0.08054753564683484
183.0,-0.08038624290768914
184.0,0.030855935498846965
185.0,0.050405697484889656
186.0,0.018760374655173495
187.0,-0.07824185708734363
188.0,-0.10964412561145043
189.0,-0.16217199954245226
190.0,-0.04341338809748091
191.0,-0.038521667199990006
192.0,-0.14048520606090045
193.0,0.585292823135824
194.0,-0.07336645278765547
195.0,0.3044143391828207
196.0,-0.10934541160469341
197.0,-0.050658563348194435
198.0,-0.16204195829703394
199.0,0.13213692516382114
200.0,0.32766622398003703
201.0,0.22154519792128957
202.0,0.1133757135292402
203.0,-0.027834764865749317
204.0,-0.11118254046553819
205.0,0.14883506430914023
206.0,0.14835774832521925
207.0,0.32325502047442384
208.0,-0.16709638351855932
209.0,-0.06489158104304535
210.0,0.12091588971665734
211.0,0.23142588137927567
212.0,0.4074219201713456
213.0,0.5340692112025829
214.0,-0.1656970705062466
215.0,-0.042793287099437444
216.0,0.0118165776833013
217.0,0.11885434505943604
218.0,0.02105017082634919
219.0,0.018104964088118125
220.0,-0.08818110465342233
221.0,-0.07188063599369987
222.0,-0.07470693686384713
223.0,-0.05192093132748821
224.0,-0.01562730498603171
225.0,-0.04569917749047547
226.0,-0.0386855030663901
227.0,-0.16016417514838116
228.0,0.6334442074085986
229.0,-0.11506813223322501
230.0,0.046378817626385016
231.0,-0.08748505622768546
232.0,-0.12886944590645866
233.0,0.03512613351273958
234.0,0.2801307088597055
235.0,0.42509815912346377
236.0,0.5737389854398747
237.0,-0.1082276697424733
238.0,-0.13047685943930581
239.0,-0.052630344965512
240.0,0.0634983371291648
241.0,0.00038031649149117275
242.0,-0.11403475894171206
243.0,0.09440008760498086
244.0,0.24543395013154495
245.0,-0.05774415076649589
246.0,-0.09793716270114033
247.0,0.14619849507112875
248.0,0.0678557588365033
249.0,0.32759749564804713
250.0,-0.10027621907399259
251.0,-0.07581498599327191
252.0,-0.13429146669518013
253.0,-0.030446477859640192
254.0,-0.0010583085128852976
255.0,0.18589193170845142
256.0,-0.13634594123104624
257.0,-0.07709255451817457
258.0,-0.12110660601239526
259.0,-0.09690346063239674
260.0,-0.12756699228457832
261.0,0.3011534745912891
262.0,-0.14500177608402348
263.0,-0.09165283794349591
264.0,0.6692565255286431
265.0,-0.11486347305358938
266.0,-0.02146284710696547
267.0,0.1064670828125423
268.0,0.05739706243190662
269.0,0.495375700763647
270.0,-0.15637456717458628
271.0,0.204516430397036
