Time,I
0.0,0.23333992607398363
1.0,0.14509743633736905
2.0,0.1989010084150073
3.0,0.16902796666414863
4.0,0.29943392347068376
5.0,0.26989314364777517
6.0,0.16958872003525965
7.0,0.10542988677898632
8.0,0.028449934059066515
9.0,0.11029788929532006
10.0,0.2649858017404357
11.0,0.15882112334835521
12.0,0.12083372739054381
13.0,0.2393937050453193
14.0,0.40488105042757394
15.0,0.08007605820790925
16.0,0.0798815935833985
17.0,0.20918745782360643
18.0,0.07877582416907147
19.0,0.26090245590944744
20.0,0.2599403399032656
21.0,0.32048198571664804
22.0,0.12603372648455569
23.0,0.20179611401739347
24.0,0.285000029352014
25.0,0.20826215848101198
26.0,0.17584764654458446
27.0,0.36995767186544076
28.0,0.24842940844432507
29.0,0.19178570960296998
30.0,0.39167568569418004
31.0,0.1881035590638574
32.0,0.16221658570857422
33.0,0.2481710432845333
34.0,0.25217715607371133
35.0,0.055551730250093516
36.0,0.26761330251676335
37.0,0.013132302499489882
38.0,0.3665994283871269
39.0,0.04398066199614392
40.0,0.10278714482219252
41.0,0.19891498551228817
42.0,0.03550115154398074
43.0,0.198308246901513
44.0,0.1889324208499516
45.0,0.2578488537666258
46.0,0.1329610139989831
47.0,0.04216821493424277
48.0,0.18143434964209698
49.0,0.05043266408424733
50.0,0.43513089954441375
51.0,0.2118694736567573
52.0,0.1275456358611579
53.0,0.27197499420541393
54.0,0.15435194077059936
55.0,0.13252052294131683
56.0,0.24369302192127054
57.0,0.1937564397063084
58.0,0.2068779810032329
59.0,0.20487225173913975
60.0,0.054542775091308685
61.0,0.11715032690249114
62.0,0.11947125505771286
63.0,0.38439491056866903
64.0,0.24696914778877183
65.0,0.16991318930244534
66.0,0.04615560682815786
67.0,0.11691512992246021
68.0,0.15910490831900054
69.0,0.4483393000511326
70.0,0.03962498713511702
71.0,0.07729724880607752
72.0,0.23003758198682028
73.0,0.14889336876291487
74.0,0.17815871318681586
75.0,0.04722675728056597
76.0,0.23045629426670486
77.0,0.08281312854946352
78.0,0.18611548134402747
79.0,0.17068628999997196
80.0,0.08721224597458152
81.0,0.12617160389446028
82.0,0.4049855324155656
83.0,0.3179058883626791
84.0,0.10653978657252666
85.0,0.19603743007605873
86.0,0.1724026974192758
