Time,I
0.0,0.13061772553874407
1.0,0.5049959389952783
2.0,0.3344840539663959
3.0,0.5670904360757105
4.0,0.2111264485010781
5.0,0.3530365242605808
6.0,0.2941882104790713
7.0,0.09283338800745619
8.0,0.43100758716920384
9.0,0.3252424137921026
10.0,0.3771753462383928
11.0,0.30323781783026593
12.0,0.11832681065342815
13.0,0.0070824271014748585
14.0,0.4256511927967875
15.0,0.028792364862174402
16.0,0.09198868641935787
17.0,0.18788980948533343
18.0,0.2979137152535975
19.0,0.32575922125886486
20.0,0.4192213623091716
21.0,0.2714777795745571
22.0,0.4916119570136785
23.0,0.5303406414882166
24.0,0.24815734826304664
25.0,0.44727151068450505
26.0,0.5544979771111946
27.0,0.014360791751480799
28.0,0.9452402515761544
29.0,0.6175196652032884
30.0,0.182487325724341
31.0,0.07993213703721103
32.0,0.60169987185855
33.0,0.2397137029144927
34.0,0.5918093668980614
35.0,0.093018908755789
36.0,0.1400989016306538
37.0,0.028189119113185196
38.0,0.48697392775910286
39.0,0.7236556526485469
40.0,0.39053895991099424
41.0,0.9450736668662065
42.0,0.6638337950361755
43.0,0.2725519127965068
44.0,0.1443901726561295
45.0,0.2809271612884659
46.0,0.5185832835326905
47.0,0.2415987575403219
48.0,0.4125569933690361
49.0,0.7197398160950276
50.0,0.3590701470202817
51.0,0.07189985064499019
52.0,0.5086255590265021
53.0,0.5393569154230149
54.0,0.206594020458867
55.0,0.09454870046502165
56.0,0.06374366427786093
57.0,0.44700584595716203
58.0,0.3103340179231732
59.0,0.6657386833824683
60.0,0.3944089188720625
61.0,0.770598675685248
62.0,0.19688404417859806
63.0,0.24663990882536804
64.0,0.18863789746593881
65.0,0.46245675193690305
66.0,0.21890536039438008
67.0,0.23833243429450468
68.0,0.13708061040497954
69.0,0.15542191345978018
70.0,0.5088368139950741
71.0,0.45876577673734753
72.0,0.25751886232855165
73.0,0.02329507913498461
74.0,0.6906895347363644
75.0,0.19675272372873473
76.0,0.37840401394709844
77.0,0.3866502876782134
78.0,0.35384646390698005
79.0,0.5688594346153456
80.0,0.4442905193429588
81.0,0.2498198191085048
82.0,0.2540201938131322
83.0,0.19440582770299278
84.0,0.305937014308301
85.0,0.16836762038459718
86.0,0.18893083263654037
87.0,0.2541178869175559
88.0,0.48210976368171066
89.0,0.5559249493482487
90.0,0.27707909395786484
91.0,0.436050483249062
92.0,0.3461357689762609
93.0,0.2561288097724517
94.0,0.04878766280155558
95.0,0.16017698243294642
96.0,0.23348322573297092
97.0,0.2330048615329424
98.0,0.47168631959692947
99.0,0.029565388450015034
100.0,0.16987330305141263
101.0,0.26553714751927526
102.0,0.010372216405566024
103.0,0.6334816914687299
104.0,0.28279309463739966
105.0,0.29250066689417525
106.0,0.39994665331935775
107.0,0.45607770656771723
108.0,0.3682630511315188
109.0,0.45842047518760126
110.0,0.21726359278508897
111.0,0.6936842166066738
112.0,0.4906163273743122
113.0,0.43084019326861867
114.0,0.33613844121637965
115.0,0.3905944399713818
116.0,0.5514059856992072
117.0,0.40498495797946515
118.0,0.2285157266112403
119.0,0.363715645931971
120.0,0.4228216367277169
121.0,0.20249240534918897
122.0,0.29528114777068837
123.0,0.3026411943174794
124.0,0.789382876945942
125.0,1.049258863680203
126.0,0.47557700439994566
127.0,0.1154663722759215
128.0,0.42699857607934677
129.0,0.12378254920154169
130.0,0.4213475136961932
131.0,0.14854744481649473
132.0,0.3369812853458021
133.0,0.33047288151417914
134.0,0.33497696120392045
135.0,0.3666147024556352
136.0,0.45820336287148344
137.0,0.19887965965585558
138.0,0.22063724455325823
139.0,0.42954464750607235
140.0,0.26458693044264014
141.0,0.18491685744266337
142.0,0.21029598630725896
143.0,0.20624988185332419
144.0,1.0755357114055686
145.0,0.7229720389793377
146.0,0.3045429306087244
147.0,0.5486984856880178
148.0,0.29640800506583015
149.0,0.4686811510097325
