Time,I
0.0,0.6067668412798966
1.0,0.1439661479800446
2.0,0.3136595581728877
3.0,0.10240180775547512
4.0,0.13375859240468707
5.0,0.3609108306928373
6.0,0.4329156636616354
7.0,0.23002948445543608
8.0,0.20771717475986023
9.0,0.13214475030948347
10.0,0.3274522125837332
11.0,0.442091529531999
12.0,0.40679703109604215
13.0,0.5628396420633601
14.0,0.7409203168577768
15.0,0.13018280533744983
16.0,0.27741183533901026
17.0,0.12930236923930505
18.0,0.13483040785088699
19.0,0.7254435096321656
20.0,0.4807282511089941
21.0,0.6985109356569474
22.0,0.11605460605113137
23.0,0.22626312412552352
24.0,0.2182488133305792
25.0,0.10574094058531507
26.0,0.46371508939519296
27.0,0.10087349297434625
28.0,0.24674687565513526
29.0,0.43116459814484265
30.0,0.18069301092041767
31.0,0.15232204502653934
32.0,0.18901971129285922
33.0,0.1426488389379397
34.0,0.28789196672869216
35.0,0.2828190933281805
36.0,0.43266046286088217
37.0,0.44435188953167004
38.0,0.11541688236391522
39.0,0.8076873524706956
40.0,0.5790940085574224
41.0,0.21603620865940393
42.0,0.4902613423823981
43.0,0.17254596304274314
44.0,0.17747896081261905
45.0,0.4861911847245315
46.0,0.22115779469005686
47.0,0.3202852796317801
48.0,0.28782447482783197
49.0,0.30913324313531443
50.0,0.2707568609042303
51.0,0.3322787065257773
52.0,0.2607085612987484
53.0,0.5836793696725829
54.0,0.22828680513333408
55.0,0.20302629641326875
56.0,0.23728185166700427
57.0,0.5719621187044048
58.0,0.25757284670973035
59.0,0.2210830550255044
60.0,0.1730091042701467
61.0,0.5537321996193109
62.0,0.12639752770387036
63.0,0.2833579926512784
64.0,0.2393941907799645
65.0,0.6876028817628608
66.0,0.1456540740640216
67.0,0.20122554352442826
68.0,0.22456954354454767
69.0,0.19826421884338138
70.0,0.3976723516621574
71.0,0.40285738157608436
72.0,0.12292942688301406
73.0,0.20387652346792065
74.0,0.6713160473197731
75.0,0.15315579636081708
76.0,0.28343411833228055
77.0,0.54031484366509
78.0,0.1303372732862884
79.0,0.34105903325562414
80.0,0.6433700131860868
81.0,0.5195467784956287
82.0,0.4149344716110008
83.0,0.6359416867294762
84.0,0.9485052198654317
85.0,0.1329270678722007
86.0,0.7543196825628211
87.0,0.16363165446014305
88.0,0.9485935548590356
89.0,0.12771641657872254
90.0,0.3731184878217074
91.0,0.1885508229804451
92.0,0.10032366805905957
93.0,0.15573214113107914
94.0,0.13299748231818498
95.0,0.179157463810719
96.0,0.6381040898577696
97.0,0.33883191151452063
98.0,0.15811462800422074
99.0,0.13756884228639266
100.0,0.4456493861405612
101.0,0.17643711669517467
102.0,0.10688430615286416
