Time,I
0.0,0.3753024836048634
1.0,0.5177199788595345
2.0,0.25013555643910945
3.0,0.4672228641210339
4.0,0.39747152008537723
5.0,0.2933698520468705
6.0,0.27797822326604277
7.0,0.11695932041165173
8.0,0.5206158747247794
9.0,0.6560158385253548
10.0,0.16570774454540022
11.0,0.19684222339476712
12.0,0.14383740203305032
13.0,0.21583598201417933
14.0,0.2618530424157772
15.0,0.23865203563145854
16.0,0.18295034697820262
17.0,0.30930247742599415
18.0,0.27447454638367785
19.0,0.19225264957287194
20.0,0.2894574586930123
21.0,0.526452898790878
22.0,0.12434216266822022
23.0,0.2919230297741809
24.0,0.510298066912937
25.0,0.11293907754830518
26.0,0.14382229600724603
27.0,0.13727692207707531
28.0,0.1486315415946879
29.0,0.14048546690460842
30.0,0.17201059497551424
31.0,0.15061207767994103
32.0,0.11715110854716629
33.0,0.11001182654888172
34.0,0.10126006123370686
35.0,0.835383464748026
36.0,0.1283477999254093
37.0,0.12198824083656043
38.0,0.1516339234662025
39.0,0.18847236547221163
40.0,0.33390301821261936
41.0,0.1926335581525809
42.0,0.10750831394710252
43.0,0.13348337530227608
44.0,0.2617505285440444
45.0,0.4008245785631445
46.0,0.21157744562134148
47.0,0.24499178724075563
48.0,0.2684890955115838
49.0,0.400032828162312
50.0,0.2836088052730064
51.0,0.32444798106093653
52.0,0.6205710599920199
53.0,0.45072885914078387
54.0,0.46530498347486715
55.0,0.1057471617044343
56.0,0.9871715482719421
57.0,0.16444685167569567
58.0,0.19880826931559412
59.0,0.3585192629302455
60.0,0.389990200382457
61.0,0.6614788643080539
62.0,0.4434642607359168
63.0,0.30674119381581744
64.0,0.11676890661649353
65.0,0.5424175702801867
66.0,0.6825883050987075
67.0,0.10380702549222728
68.0,0.6702870443600029
69.0,0.10753843653540361
70.0,0.5433409338278925
71.0,0.24709934903169262
72.0,0.2266772232918564
73.0,0.3580861761403796
74.0,0.11721862535816599
75.0,0.22650029013638848
76.0,0.18039953446353868
77.0,0.3038922208633585
78.0,0.7375979024526502
79.0,0.24659795702239506
80.0,0.2995372610962669
81.0,0.4068846059215229
82.0,0.34540428527787753
83.0,0.5823332514055107
84.0,0.11131748995645246
85.0,0.23960211960123304
86.0,0.19386177440652688
87.0,0.14211254454526476
88.0,0.4072640054601126
89.0,0.34804574374327485
90.0,0.23101948967168356
91.0,0.37066846572444073
92.0,0.4467959954100792
93.0,0.4655040166945287
94.0,0.5405863926446531
95.0,0.13915831063508138
96.0,0.11046924665494688
97.0,0.49400677484115463
98.0,0.3581075809727443
99.0,0.7032048089269813
100.0,0.1421649301285594
101.0,0.1565185881752251
102.0,0.21764703875071212
103.0,0.344462019299022
104.0,0.4141478951812043
105.0,0.47491112923477014
106.0,0.9407133773925382
107.0,0.14648783734890927
108.0,0.2095338639253359
109.0,0.2847754047495204
110.0,0.2819987606931445
111.0,0.27988684631723404
112.0,0.1744465123683051
113.0,0.19525540020023627
114.0,0.43577711158014
115.0,0.5803151817432155
116.0,0.7267600161696826
117.0,0.1561521973070564
118.0,0.13232060649525088
119.0,0.4828231608652257
120.0,0.10643613638405637
121.0,0.19241717987297524
122.0,0.2315000555906201
123.0,0.1280839175453879
124.0,0.40894065162827753
125.0,0.1885500977322542
126.0,0.3003302880974767
127.0,0.2935964108143251
128.0,0.2977694243999579
129.0,0.48135449906728384
130.0,0.7328483733753794
131.0,0.10337469773431512
132.0,0.11685739409327203
133.0,0.25143941163966393
134.0,0.28777256511638144
135.0,0.14544536567296232
136.0,0.1648462351341514
137.0,0.12116484100867078
138.0,0.1786206166646611
139.0,0.3795923923640569
140.0,0.4151015935145995
141.0,0.10078363722297616
142.0,0.10999175216312637
143.0,0.449606019627532
144.0,0.32408491102442794
145.0,0.21319437005455155
146.0,0.2360199967159567
147.0,0.6887914983140314
148.0,0.3257131553219539
149.0,0.4177347510206563
150.0,0.1504045688101863
151.0,0.35592255095006964
152.0,0.4233612003440247
153.0,0.6717747022740806
154.0,0.1541901337019353
155.0,0.2591898626640906
156.0,0.1620622037768592
157.0,0.13785213774824506
158.0,0.9094623896492727
159.0,0.24861752269534992
160.0,0.5823480402790937
161.0,0.10869742317668579
162.0,0.23393780594604843
163.0,0.6689672780469352
164.0,0.1374398648753085
165.0,0.1523819490398878
166.0,0.1511362385401513
167.0,0.16266844008133308
168.0,0.10086092334692887
169.0,0.11873906822922774
170.0,0.1986016404405676
171.0,0.2576172779943147
172.0,0.26854562931419335
173.0,0.28509241369385163
174.0,0.3626310724972735
175.0,0.48954023617023545
176.0,0.10116561469104356
177.0,0.6004678171342047
178.0,0.11620603839426367
179.0,0.22269843327700167
180.0,0.36789697463295956
181.0,0.12661733715604573
182.0,0.10130821871183214
183.0,0.13201879806000724
184.0,0.1555756672932434
185.0,0.2937099214242724
186.0,0.20751417477371167
187.0,0.2821010185439949
188.0,0.178718118878973
189.0,0.406415973535225
190.0,0.12229627247337312
191.0,0.20656202455177514
192.0,0.17351156599079207
193.0,0.23984641860772296
194.0,0.17447528112910382
195.0,0.5232289954351385
196.0,0.1774642269591103
197.0,0.23518748203220594
198.0,0.4854317741081701
199.0,0.709605089568625
200.0,0.12410629107875389
201.0,0.1252063223506688
202.0,0.18352837126436025
203.0,0.127522850500405
204.0,0.1902903195175535
205.0,0.2676934271244071
206.0,0.30175207367894163
207.0,0.6370307007943136
208.0,0.24488209578245845
209.0,0.28259813348173984
210.0,0.11014121279532417
211.0,0.13376265217283662
212.0,0.21599512314055502
213.0,0.10460104682534037
214.0,0.20687584509250892
215.0,0.21187366497256105
216.0,0.3674994473550103
217.0,0.24911684704437548
218.0,0.17390388686441483
219.0,0.8302351094563304
220.0,0.17464407436758478
221.0,0.29182344218098905
222.0,0.397859938634414
223.0,0.10455905332308559
224.0,0.11427833686714485
225.0,0.17614364946525726
226.0,0.23407397480715522
227.0,0.8326002055307875
228.0,0.15537247315691854
229.0,0.8456816963203775
230.0,0.1692775304871531
231.0,0.30798980043091156
232.0,0.18050377362562992
233.0,0.5432595307209787
234.0,0.6549524841585251
235.0,0.21473885922846953
236.0,0.5061720635130935
237.0,0.17686035204894185
238.0,0.23844099942332406
239.0,0.3989541292737189
240.0,0.4591211837040163
241.0,0.12422971529575377
242.0,0.169529309525686
243.0,0.22970279640874652
244.0,0.437329649153413
245.0,0.45894501858269166
246.0,0.5286008529929141
247.0,0.1048042163734912
248.0,0.32336100040153026
249.0,0.11022502382358962
250.0,0.4301478467054314
251.0,0.2508944090596975
252.0,0.6318309292841546
253.0,0.1147950126796472
254.0,0.36108346163397503
255.0,0.12401789226863401
256.0,0.738737098256724
257.0,0.41109082486522736
258.0,0.10566054421065466
259.0,0.16902411450418917
260.0,0.17078499987808704
261.0,0.13997375583623575
262.0,0.23075766812943982
263.0,0.26921692012752474
264.0,0.202200597416638
265.0,0.13784485655641004
266.0,0.25829152236859537
267.0,0.40701518920138224
268.0,0.10047479056381012
269.0,0.29637248632062946
270.0,0.6348998279500762
271.0,0.12447936540476884
272.0,0.8656737561451603
273.0,0.20989857083505975
274.0,0.5028312585028776
275.0,0.8862844093308307
276.0,0.21786101836652647
277.0,0.2030107386517037
278.0,0.38730486431550704
279.0,0.13574392853790646
280.0,0.27394827877404243
281.0,0.4666751149228696
282.0,0.11109934811758722
283.0,0.4025612861864326
284.0,0.36836379321465806
285.0,0.5966338194250052
286.0,0.11497647408788335
