Time,I
0.0,0.18820513040097053
1.0,0.2019888428584957
2.0,0.23572010818882838
3.0,0.1683695932225354
4.0,0.40523328799045205
5.0,0.20002319088503717
6.0,0.2026133836240968
7.0,0.6724171658506871
8.0,0.10914578638693705
9.0,0.8797866014300814
10.0,0.5208866420390516
11.0,0.23459112326766518
12.0,0.1828874269153426
13.0,0.17962290996160815
14.0,0.3808198534202134
15.0,0.624751861536018
16.0,0.4607054320174665
17.0,0.17203709285617141
18.0,0.1202499545058715
19.0,0.11734681946255478
20.0,0.9654442606515649
21.0,0.27248797914290074
22.0,0.1364992537401301
23.0,0.3742452000883196
24.0,0.23484768414022553
25.0,0.34562787971482895
26.0,0.200125387053993
27.0,0.16225274540452336
28.0,0.1647713708312671
29.0,0.6508356738494496
30.0,0.558499357110148
31.0,0.12973070554233584
32.0,0.10419419667711714
33.0,0.3919169209885899
34.0,0.1770252073543209
35.0,0.12668953761456705
36.0,0.10643725010716326
37.0,0.17936761463839995
38.0,0.11414302619875578
39.0,0.16220144194044786
40.0,0.3439876660739739
41.0,0.2991777185189103
42.0,0.15709133057391583
43.0,0.2058890453126607
44.0,0.15613397584049518
45.0,0.2278406046427537
46.0,0.1457464610624835
47.0,0.12233314269519453
48.0,0.2271422636017925
49.0,0.6927505278470556
50.0,0.22073469250349653
51.0,0.161602152923786
52.0,0.21447098899194034
53.0,0.45958586177230165
54.0,0.5428986411550689
55.0,0.13193370300601076
56.0,0.458925328812267
57.0,0.11139393869289188
58.0,0.3160259384217899
59.0,0.23945039335874702
60.0,0.30487715935463766
61.0,0.13055381699308163
62.0,0.3236517947940083
63.0,0.34237743012907057
64.0,0.24346117042326498
65.0,0.5474124424028446
66.0,0.20336199354534837
67.0,0.3612636725915035
68.0,0.46507478593431467
69.0,0.3550418776194749
70.0,0.9952764658776577
71.0,0.26420384781797246
72.0,0.5931056657725664
73.0,0.30388746636001895
74.0,0.34604148783307226
75.0,0.2949174442272889
76.0,0.13609978376741166
77.0,0.11979483236693385
78.0,0.3291549413928898
79.0,0.5630306435899717
80.0,0.22384068413520522
81.0,1.0313844297148806
82.0,0.27358227690862236
83.0,0.22081889801470064
84.0,0.35488853350633726
85.0,0.43738704699167585
86.0,0.2162019633324343
87.0,0.16457703894426196
88.0,0.32360106870752126
89.0,0.38591729543292697
90.0,0.2711357145927428
91.0,0.13321257269934045
92.0,0.13895865122677145
93.0,0.2806319529392403
94.0,0.12147598049112232
95.0,0.1035365825392866
96.0,0.1129946362557157
97.0,0.35135054075125477
98.0,0.12401604303761102
99.0,0.23786048516550384
100.0,0.658804219189593
101.0,0.4377553391272599
102.0,0.3488476973138393
103.0,0.794455426172413
104.0,0.12092426302245035
105.0,1.2187300241700048
106.0,0.3443002598430916
107.0,0.37268380181629374
108.0,0.508315708759592
109.0,0.2001705297296814
110.0,0.2150326981181599
111.0,0.15405860718806028
112.0,1.0579687835285059
113.0,0.4281057531168686
114.0,0.7741962652482558
115.0,0.2802683694200885
116.0,0.11600196881092531
117.0,0.481015730775459
118.0,0.11586108253570061
119.0,0.23348173375089748
120.0,0.22498138417922375
121.0,0.20472778179366477
122.0,0.15094604125093616
123.0,0.10664589211192259
124.0,0.14623885389787894
125.0,0.28370782583424287
126.0,0.23855540866253439
127.0,0.724249353487788
128.0,0.2871463242783075
129.0,0.13630692594694888
130.0,0.25353630771270336
131.0,0.40621213146360347
132.0,0.46555859335786015
133.0,0.4923081253214742
134.0,0.10733286652080952
135.0,0.2483586573909311
136.0,0.47669894166072035
137.0,0.22498782215044547
138.0,0.2956157842663693
139.0,0.11742800114855907
140.0,0.6312923059170585
141.0,0.6407013368229207
142.0,0.36393654420542715
143.0,0.17194167901747762
144.0,0.4659170546893241
145.0,0.12771476778587462
146.0,0.31507200657508583
147.0,0.9508036130367834
148.0,0.23751755481177286
149.0,1.0594727598137201
150.0,0.1870938919831276
151.0,0.15439281943018013
152.0,0.22295292148437384
153.0,0.18380427048832318
154.0,0.227372373610943
155.0,0.24071406236341072
156.0,0.7630297678369442
157.0,0.2255178467948734
158.0,0.16480176168550548
159.0,0.1411882955603975
160.0,0.4783574179571167
161.0,0.17636307248900565
162.0,0.1424322777829046
163.0,0.19479736125679356
164.0,0.7224153860702661
165.0,0.19277736553774347
166.0,0.27375724773911525
167.0,0.23269944931551603
168.0,0.3160470610412999
169.0,0.10087332244779525
170.0,0.1648566336673664
171.0,0.20550644776876503
172.0,0.1764581552188358
173.0,0.32119074742219367
174.0,0.19397094745360627
175.0,0.2290395666400131
176.0,0.4990949197467418
177.0,0.21450569949359732
178.0,0.13733504489272982
179.0,0.17671251573148172
180.0,0.3879828201474875
181.0,0.11519935443337073
182.0,0.38239622472077506
183.0,0.1155291909369172
184.0,0.18844555950625871
185.0,0.4490609778751401
186.0,1.054641567554292
187.0,0.8235742602200145
188.0,0.25352520340619566
189.0,0.6779862985141648
