Time,I
0.0,0.8959428925930768
1.0,0.10899745804458474
2.0,0.3514055372073575
3.0,0.04405290520139783
4.0,0.43316842313298465
5.0,0.3064808345265742
6.0,0.21548105623634234
7.0,0.254459638356727
8.0,0.013615810549559251
9.0,0.3404537831007141
10.0,0.07562150228970665
11.0,0.23167357854253315
12.0,0.2064110053716658
13.0,0.05701364182062317
14.0,0.3934046020043741
15.0,0.08741698857143394
16.0,0.07069205589977652
17.0,0.8384672244704061
18.0,0.14056805102598852
19.0,0.42801105607790796
20.0,0.08153761044346329
21.0,0.7371452688226037
22.0,0.20420376100872317
23.0,0.6402700150131513
24.0,0.08795770318626887
25.0,0.6718158766191634
26.0,0.13047500958388747
27.0,0.46603411725657506
28.0,0.028830257252742228
29.0,0.053778535249262766
30.0,0.9687940502779102
31.0,0.5641829150357544
32.0,0.09772558350665672
33.0,0.034362696402371565
34.0,0.02406760179397592
35.0,0.03346685783733726
36.0,0.15824805520235732
37.0,0.04501219386079571
38.0,0.006842104501520174
39.0,0.7568640086740284
40.0,0.17066365704527797
41.0,0.3155745781762524
42.0,0.5269233967692543
43.0,0.5101377175142434
44.0,0.1473361052507437
45.0,0.8622726250596215
46.0,0.0929262128578287
47.0,0.5282817142752002
48.0,0.2786040935130704
49.0,0.26847991617753764
50.0,0.095335043791792
51.0,0.33047926991875687
52.0,0.025061009824995362
53.0,0.04649748655223014
54.0,0.14193291302847802
55.0,0.10371654265945024
56.0,0.5033862617636105
57.0,0.08648887980769901
58.0,0.07382542193585899
59.0,0.10228377898432886
60.0,0.5290973141583822
61.0,0.504214708928648
62.0,0.015598063152891844
63.0,0.6467788605953891
64.0,0.1174934401140504
65.0,0.002775563322167876
66.0,0.1569933354551472
67.0,0.17459874908226622
68.0,0.09313497795211183
69.0,0.00338762442062477
70.0,0.16213740605184646
71.0,0.13369101066816713
72.0,0.22459388785733547
73.0,0.6389822323299436
74.0,0.01853359419736993
75.0,0.36797252258957563
76.0,0.031114125638224542
77.0,0.6092695631462689
78.0,0.010080206828574814
79.0,0.10197693045732925
80.0,0.5576427212151271
81.0,0.23176394552884502
82.0,0.1366319866303469
83.0,0.24739249900782426
84.0,0.049875362492147
85.0,0.059566118046604485
86.0,0.054792225931531456
87.0,0.8060466019630654
88.0,0.07790271143752624
89.0,0.1825634529056816
90.0,0.1806189211062881
91.0,0.07314678777149597
92.0,0.6305331708567719
93.0,0.8869684575990614
94.0,0.06842946628272635
95.0,0.03549927402360405
96.0,0.08780153591737343
97.0,0.11003095914995421
98.0,0.03523518906849534
99.0,0.06416233887240846
100.0,0.04377836125514571
101.0,0.6781611450758521
102.0,0.4896012602529585
103.0,0.07273143302719152
104.0,0.19957910961772246
105.0,0.01610424507916444
106.0,0.4784950572469713
107.0,0.0034441249402473646
108.0,0.15313150876333426
109.0,0.1288720825931612
110.0,0.422017140991687
111.0,0.12417228369349584
112.0,1.060346915127647
113.0,0.37940514722722585
114.0,0.07707044316890127
115.0,0.3070075864717425
116.0,0.0692140133047276
117.0,0.6409645724186219
118.0,0.03575809991157104
119.0,0.08037261743495215
120.0,0.19508796957794655
121.0,0.07188150881547897
122.0,0.0942304335054791
123.0,0.5588989394819305
124.0,0.3212491436957477
125.0,0.4242348825525492
126.0,0.10275854179334418
127.0,0.10768656931155221
128.0,0.08491422367362503
129.0,0.06640141894861439
130.0,0.04730615576655533
131.0,0.28736316236252424
132.0,0.16092257714007316
133.0,0.14298658959565572
134.0,0.012463328027732942
135.0,0.4049133352491566
136.0,0.10833829000902381
137.0,0.03723907754524095
138.0,0.3147206461954868
139.0,0.07525474457969732
140.0,0.02662194823246005
141.0,0.22255225853384394
142.0,0.05301866230030991
143.0,0.1375039725257461
144.0,0.3433956404090618
145.0,0.4209733527983632
146.0,0.04431020713209648
147.0,0.1119774759912657
148.0,0.34914170510175074
149.0,0.24887102136301578
150.0,0.4288297228181899
151.0,0.6766193604566343
152.0,0.10075795150070913
153.0,0.38759160908777324
154.0,0.06689532772929946
155.0,0.05063829641692381
156.0,0.23826952855761127
157.0,0.20615608232488764
158.0,0.21579641927045332
159.0,0.05991030654080848
160.0,0.7104641881752106
161.0,0.5648545545121546
162.0,0.09684333441374594
163.0,0.3383092367897845
164.0,0.024107120542103413
165.0,0.014282361650592323
166.0,0.03212609099233788
167.0,0.5841630052950691
168.0,0.48968230657153505
169.0,0.17186348274447372
170.0,0.10413507348804638
171.0,0.9399054011099532
172.0,0.16082349907045973
173.0,0.5201286757733126
174.0,0.38829625952311614
175.0,0.06181963287702655
176.0,0.1620308458333399
177.0,0.22721425462939518
178.0,0.03187991016629013
179.0,0.029727291850794986
180.0,0.04837470985010322
181.0,0.10279656057116061
182.0,0.09533376961974825
183.0,0.07497058059166475
184.0,0.1420235396423124
185.0,0.03825338993428113
186.0,0.13717810530666572
187.0,0.12554157348264394
188.0,0.360820551347534
189.0,0.33613931044436646
190.0,0.4914939319866288
191.0,0.04073851550065176
192.0,0.15800309829502807
193.0,0.44407023818161806
194.0,0.02484096497146409
195.0,0.295760231354942
196.0,0.07622311667070078
197.0,0.1335067796909708
198.0,0.005183743097377853
199.0,0.22521051225444436
200.0,0.03490116005916735
201.0,0.27104189532747736
202.0,0.11772663684177356
203.0,0.031611978130196706
204.0,0.12250599071408644
205.0,0.2808450900046482
206.0,0.5093400009547578
207.0,0.25454883684717733
208.0,0.010017042309313065
209.0,0.0015887240060273276
210.0,0.029870799326790237
211.0,0.008047465706406194
212.0,0.011252043999632911
213.0,0.11371873851648315
214.0,0.10565150734104477
215.0,0.030627254401986978
216.0,0.3842821895617257
217.0,0.1712137831016203
218.0,0.6824859866237485
219.0,0.44323717956847125
220.0,0.043925834158234686
221.0,0.15372720863365705
222.0,0.23836120454572216
223.0,0.25090100729464215
224.0,0.2348627485668887
225.0,0.3411693906523479
226.0,0.161875697440876
227.0,0.25544880019036975
228.0,0.1157769688300982
229.0,0.2813862380829987
230.0,0.29568638857230023
231.0,0.21366292086078648
232.0,0.19335146288679675
233.0,0.963305912273917
234.0,0.11727884945960737
235.0,0.5401889916052182
236.0,0.09596056542838785
237.0,0.010635231203260952
238.0,0.19749451414621147
239.0,0.21503062296387157
240.0,1.2190070057502607
241.0,0.352023542780762
242.0,0.21875562231129167
243.0,0.12077203079640615
244.0,0.6383050976923218
245.0,0.31131364096955066
246.0,0.38584593518714033
247.0,0.43161708586567904
248.0,0.5988948809156646
249.0,0.1068816453548395
250.0,0.35605338241934503
251.0,0.623787157901987
252.0,0.02789560824420058
253.0,0.41296934086546827
254.0,0.25544871386487555
255.0,0.08437658751851247
256.0,0.1737176939204917
257.0,0.005082789895514652
258.0,0.08151719386141484
259.0,0.2245232346001404
260.0,0.09284357268935728
261.0,0.05171360606484908
262.0,0.13479857952938895
263.0,0.1932272524956039
264.0,0.6616510056277957
265.0,0.10742618010701414
266.0,0.012529171000548171
267.0,0.3291689752516177
268.0,0.011349224955771883
269.0,0.10948343011779836
270.0,0.1024188705958316
271.0,0.31726374639273575
272.0,0.031033167936065705
273.0,0.34612625324214547
274.0,0.3674876263606117
275.0,0.001172826086817159
276.0,0.6797439935235955
277.0,0.2933223801095778
278.0,0.555353778956664
279.0,0.24367057845407586
280.0,0.5009498044250493
281.0,0.1931448133893397
282.0,0.0224959320572099
283.0,0.18150705839082398
284.0,0.3237606033289862
285.0,0.13813430535633436
286.0,0.7713290168394132
287.0,0.15657026819061537
288.0,0.40361631276551924
289.0,0.24595623540622139
290.0,0.2696393605521059
291.0,0.06123414054065847
292.0,0.17852750307584303
293.0,0.0258552409720765
294.0,0.08622023980391161
295.0,0.04357002508275962
296.0,0.3808969441690089
297.0,0.24819004998414904
298.0,0.24611646596537973
299.0,0.7522533232565478
300.0,0.3319761364998154
301.0,0.1724767873550205
302.0,0.040520862154026005
303.0,0.20102178789809336
304.0,0.48676495394737707
305.0,0.586422319319884
306.0,0.21380754665991464
307.0,0.25998254738927024
308.0,0.20957004376084823
309.0,0.0929505759473508
310.0,0.014927320846273425
311.0,0.4777702944919563
312.0,0.029579120183514
313.0,0.09304526166169698
314.0,0.5547913015618584
315.0,0.09921141206609221
316.0,0.13194384274470358
317.0,0.277684147576234
318.0,1.0902463336753974
319.0,0.44198463887869793
320.0,0.21063074087918388
321.0,0.028362208024229254
322.0,0.0637070244740799
323.0,0.058981836218152214
324.0,0.07370944351441447
325.0,0.002046465998141015
326.0,0.8026826910430808
327.0,0.3565051101547921
328.0,0.3030833079023017
329.0,0.16977033394158078
330.0,0.08079720793567298
331.0,0.08680021629598587
332.0,0.40855221684536835
333.0,0.04647683380507603
334.0,0.4640289459874176
335.0,0.006526638645134251
336.0,0.30283690374893685
337.0,0.27172483990164925
338.0,0.2532605137993178
339.0,0.1221908577506401
340.0,0.6381350314339428
341.0,0.3391356999538632
342.0,0.09808767771927976
343.0,0.35657963399679954
344.0,0.45019446063670415
345.0,0.01796793876211638
346.0,0.6745786509271189
347.0,0.11741479700875457
348.0,0.01959518202524184
349.0,0.0008184537488113487
350.0,0.03324398786483771
351.0,0.1420677862359855
352.0,0.1267571264692078
353.0,0.19943735902143234
354.0,0.17119345403868283
355.0,0.196989707210417
356.0,0.05607578327112543
357.0,0.11416190142642824
358.0,9.142495014064246e-06
359.0,0.7459299259181876
360.0,0.048062194578949044
361.0,0.046144394030361184
362.0,0.09704321799414437
363.0,0.06797068283544137
364.0,0.1279606363392288
365.0,0.06668108173768716
366.0,0.8273460121460088
367.0,0.005038376456068559
368.0,0.08667970163561882
369.0,0.49143587330526806
370.0,0.8184630443778461
371.0,0.029272313857955947
372.0,0.807558680415341
373.0,0.023533979327833056
374.0,0.1616721084929325
375.0,0.5366898010532842
376.0,0.7175825059525719
377.0,0.04946102615815632
378.0,0.43782670604593893
379.0,0.01630851444521199
380.0,0.17446356000457303
381.0,0.6945693955314252
382.0,0.31061287234220686
383.0,0.09823765398693324
384.0,0.12492631489069647
385.0,0.05161281149950629
386.0,0.09096493453360115
387.0,0.06960160163369994
388.0,0.8164299750775583
389.0,0.04990419477979939
390.0,0.2580065775278906
391.0,0.11009314293315933
392.0,0.23278162949799686
393.0,0.8055223726740164
394.0,0.7834631701659841
395.0,0.11601427964235808
396.0,0.35642454786087757
397.0,0.05280720985142463
398.0,0.2754222284259359
399.0,0.2890621972479737
400.0,0.5503719952634438
401.0,0.1427328993243471
402.0,0.09082055444927593
403.0,0.5335707276901613
404.0,0.023454803480257618
405.0,0.04982723650497533
406.0,0.003140313465104837
407.0,0.11136133591745517
408.0,0.17105702557042063
409.0,0.2304972941500332
410.0,0.02276503096088088
411.0,0.6767926592661806
412.0,0.10503964261590314
413.0,0.5530544133531942
414.0,0.059824185991255587
415.0,0.2967608267977241
416.0,0.7114744425972602
417.0,0.13066301463175123
418.0,0.32325707698640116
419.0,0.08602694120961876
420.0,0.3252283226155213
