Time,I
0.0,0.11279609081660444
1.0,0.03758305116212788
2.0,0.2825682831601413
3.0,0.01808138589470876
4.0,0.008374353567047339
5.0,0.2866912218593876
6.0,0.03957293750509196
7.0,0.004518922044058264
8.0,0.1398862817262609
9.0,0.02394559941887136
10.0,0.12192485850011255
11.0,0.04126489704033518
12.0,0.0017797893055725479
13.0,0.38808726489708817
14.0,0.11817625463768626
15.0,0.007298573493938776
16.0,0.12756073208226915
17.0,0.018330482651938464
18.0,0.01573271877095405
19.0,0.3955219006306214
20.0,0.045777925773302516
21.0,0.027916637035458304
22.0,0.02359709549716718
23.0,0.013301006171557087
24.0,0.01906870687064442
25.0,0.10377326771322853
26.0,0.02335976210981415
27.0,0.02710695514334253
28.0,0.0043062027914469
29.0,0.04999752909834129
30.0,0.006680593656415361
31.0,0.1771289156516532
32.0,0.00847290540866075
33.0,0.4608572769584882
34.0,0.08300626682269963
35.0,0.35527563435646337
36.0,0.0635791499534837
37.0,0.016975154391550767
38.0,0.20533680345644909
39.0,0.0051247321554218125
40.0,0.050337715686542654
41.0,0.023696376218601677
42.0,0.11181937785671123
43.0,0.011234534913152643
44.0,0.001846609770182378
45.0,0.002583706880218163
46.0,0.2896325339285749
47.0,0.08097691568874768
48.0,0.045996667008174695
49.0,0.02712791243869749
50.0,0.0035574193570908474
51.0,0.17365512960862686
52.0,0.019795590622607485
53.0,0.4528269692845509
54.0,0.09187950070848964
55.0,0.001178720140807506
56.0,0.1260076200557572
57.0,0.02308410657713133
58.0,0.10931511825304244
59.0,0.009550737189130402
60.0,0.13049491647029918
61.0,0.04725920133640703
62.0,0.0021890263022463054
63.0,0.18932204122535695
64.0,0.042897884815944066
65.0,0.3630114299534735
66.0,0.0282505534604883
67.0,0.01216793380290272
68.0,0.09290335245947541
69.0,0.038349214381132105
70.0,0.00391947980071072
71.0,0.2073592239248698
72.0,0.014599299032033115
73.0,0.17057211843163408
74.0,0.037165911332381826
75.0,0.019353142959373924
76.0,0.003602224937774161
77.0,0.5073757004598638
78.0,0.1053180475400609
79.0,0.019993383948435303
80.0,0.3771908389737875
81.0,0.07912486115283633
82.0,0.2943293862616328
83.0,0.059010117888190515
84.0,0.34270727246258814
85.0,0.05343353376193672
86.0,0.02390493064279116
87.0,0.001527231885433873
88.0,0.15604977164906422
89.0,0.0015382735107707319
90.0,0.14703769616217457
91.0,0.010000672862619867
92.0,0.0033082422491023437
93.0,0.31270337893001354
94.0,0.030675199334420616
95.0,0.015348758155886754
96.0,0.2814273062004548
97.0,0.10764721314064798
98.0,0.004707988937018216
99.0,0.004307151228591487
100.0,0.08012294661056894
101.0,0.020060138912355745
102.0,0.4524889590811574
103.0,0.0659958226233811
104.0,0.028929909107955367
105.0,0.025651132870935418
106.0,0.00577360890834496
107.0,0.31030417267679566
108.0,0.05861494547761877
109.0,0.0015617894216493977
110.0,0.07352614186515563
111.0,0.5957297999014012
112.0,0.13157885414589762
113.0,0.015500675592061404
114.0,0.705090325783749
115.0,0.12604827610504307
116.0,0.025265765410145878
117.0,0.20755379885051384
118.0,0.04580063970530549
119.0,0.0020003733385059786
120.0,0.09816566253548538
121.0,0.009661541919011673
122.0,0.18192307466503396
123.0,0.030265381131187343
124.0,0.01768566236737397
125.0,0.003307179634395901
126.0,0.01777671020689207
127.0,0.11570627493899743
128.0,0.0420263590728332
129.0,0.042725368734260645
130.0,0.01336330362476998
131.0,0.10972901023604853
132.0,0.005165754887063278
133.0,0.10582995375460888
134.0,0.020674272983518514
135.0,0.10824516489877836
136.0,0.01947824732118405
137.0,0.0012086006399345901
138.0,0.04897227665057537
139.0,0.01617681504369149
140.0,0.39265240940315055
141.0,0.12077890907068638
142.0,0.046658079882656724
143.0,0.010616514811561223
144.0,0.45863644027749345
145.0,0.1560573459178315
146.0,0.07429971400408139
147.0,0.019625367366503572
148.0,0.005367617047935201
149.0,0.006189867408571932
150.0,0.3250097832345567
151.0,0.04632754090670045
152.0,0.017081091286070185
153.0,0.09973778436494998
154.0,0.0373518776345662
155.0,0.0007635331893678838
156.0,0.19319001252695456
