Time,I
0.0,0.13156688637710423
1.0,0.311129687661143
2.0,1.2914318533897373
3.0,0.25321126371692104
4.0,0.23903617657290216
5.0,0.3897313655141341
6.0,0.0008759229998477561
7.0,0.3471308799643952
8.0,0.11296523880516726
9.0,0.4018035868872956
10.0,0.45281037721304085
11.0,0.8887225713376405
12.0,0.3195677673031482
13.0,0.07427994380093503
14.0,0.14851677424031243
15.0,0.14223436120661542
16.0,0.0846223586064401
17.0,0.26586903534554235
18.0,0.22515008591607336
19.0,0.28020747941501023
20.0,0.5654012621906143
21.0,0.9752540528350482
22.0,0.030615068282808293
23.0,0.09984330724091564
24.0,0.0016200847101650595
25.0,0.01781793984049807
26.0,0.09481457257928735
27.0,0.03538050292533687
28.0,0.635874153222351
29.0,0.2788160378878174
30.0,0.2589580301073245
31.0,0.27763302745517415
32.0,0.3718466740009223
33.0,0.3423366031326941
34.0,0.14393716193814612
35.0,0.00327675891011408
36.0,0.13678285656644817
37.0,1.1568541367667398
38.0,0.5945178033089691
39.0,0.20370755832229295
40.0,0.42290690543216036
41.0,1.1177992217041723
42.0,0.22218714796784142
43.0,0.030147198422158503
44.0,0.10235337123177154
45.0,1.003294238653808
46.0,0.23677389250262168
47.0,0.188311039566289
48.0,0.06752633473811691
49.0,0.2829752670399532
50.0,0.12462220025826995
51.0,0.3007756546065608
52.0,0.4378746330105021
53.0,0.0678452821770582
54.0,0.219417143816579
55.0,0.4919502018828282
56.0,0.13369209448555164
57.0,0.1073299080015527
58.0,0.021036533413795033
59.0,0.03872700853513228
60.0,0.19267549167485665
61.0,0.35176568422420956
62.0,0.1040355757643628
63.0,0.09821312641405448
64.0,0.14704997426728822
65.0,0.09009568845296101
66.0,0.051106794409197104
67.0,0.17224956472020936
68.0,0.33812982116780405
69.0,0.16647176512904507
70.0,0.09846385041056632
71.0,0.6028309146439982
72.0,0.20019963414928096
73.0,0.5967698561096042
74.0,0.35593955599863253
75.0,1.056579009326471
76.0,0.1982181138721867
77.0,0.11648919866806491
78.0,0.150542901598499
79.0,0.8956520593061189
80.0,0.16847194300624352
81.0,0.7347777454797908
82.0,0.06181364391708162
83.0,0.08774983802678984
84.0,0.4193302472735564
85.0,0.22750282268644964
86.0,0.5718896777459709
87.0,0.1641121311911043
88.0,0.5843273574002485
89.0,0.13117208132263047
90.0,0.4486626269496897
91.0,0.8541074871957057
92.0,0.35211491568356756
93.0,0.6598228752372646
94.0,0.2545739020016156
95.0,0.5652496788580239
96.0,0.02349107261007432
97.0,0.2806153821457144
98.0,0.12311768772436807
99.0,0.24249553409563324
100.0,0.18295801463351383
101.0,0.006888382344879346
102.0,0.31089522332528763
103.0,0.7858070070573719
104.0,0.5211703393168946
105.0,0.025450335873592845
106.0,0.3162687495563295
107.0,0.06334017323621446
108.0,0.018542430611953233
109.0,0.16033856072579908
110.0,0.8180529366167514
111.0,0.8033641103650236
112.0,0.05412890588839858
113.0,0.23963567433711683
114.0,0.11345322731261258
115.0,0.6346384820760476
116.0,0.5231184074913635
117.0,0.09020032956941686
118.0,0.19344707833028987
119.0,0.07491657050512729
120.0,0.06240928678604277
121.0,0.23870341772363082
122.0,0.84118089391445
123.0,0.4230867517777109
124.0,0.10696491401380236
125.0,0.40455132753105655
126.0,0.3132178346147857
127.0,0.3649518452306516
128.0,0.27319003324429797
129.0,0.09545271514942878
130.0,0.1270172480001629
131.0,0.04714400744016471
132.0,0.9143452760344228
133.0,0.3771425532423591
134.0,0.4047761821424043
135.0,0.12478993883777599
136.0,0.0067090813644061515
137.0,0.9528894324307706
138.0,0.1276376430920264
139.0,0.3126970438283733
140.0,0.37729458568561564
141.0,0.29221915855730124
142.0,0.40616255275628277
143.0,0.022165758398159024
144.0,0.21972423002324076
